context,mean_arrival_time,mean_service_time,sent_time,service_time
1.0,3200.0,1600.0,110269600.0,1600.0
0.0,3200.0,1600.0,110270160.0,1600.0
1.0,3200.0,1600.0,110272260.0,1600.0
1.0,3200.0,1600.0,110273100.0,1600.0
1.0,3200.0,1600.0,110276740.0,1600.0
1.0,3200.0,1600.0,110285560.0,1600.0
0.0,3200.0,1600.0,110287940.0,1600.0
0.0,3200.0,1600.0,110288080.0,1600.0
1.0,3200.0,1600.0,110290600.0,1600.0
1.0,3200.0,1600.0,110290740.0,1600.0
0.0,3200.0,1600.0,110291020.0,1600.0
1.0,3200.0,1600.0,110294800.0,1600.0
0.0,3200.0,1600.0,110303340.0,1600.0
1.0,3200.0,1600.0,110305860.0,1600.0
1.0,3200.0,1600.0,110309360.0,1600.0
0.0,3200.0,1600.0,110313280.0,1600.0
0.0,3200.0,1600.0,110317900.0,1600.0
0.0,3200.0,1600.0,110318180.0,1600.0
0.0,3200.0,1600.0,110319580.0,1600.0
0.0,3200.0,1600.0,110324200.0,1600.0
1.0,3200.0,1600.0,110325740.0,1600.0
0.0,3200.0,1600.0,110338760.0,1600.0
1.0,3200.0,1600.0,110343240.0,1600.0
1.0,3200.0,1600.0,110343520.0,1600.0
0.0,3200.0,1600.0,110350520.0,1600.0
0.0,3200.0,1600.0,110352480.0,1600.0
0.0,3200.0,1600.0,110354580.0,1600.0
1.0,3200.0,1600.0,110355700.0,1600.0
1.0,3200.0,1600.0,110356400.0,1600.0
1.0,3200.0,1600.0,110363820.0,1600.0
1.0,3200.0,1600.0,110364100.0,1600.0
0.0,3200.0,1600.0,110366480.0,1600.0
0.0,3200.0,1600.0,110367740.0,1600.0
0.0,3200.0,1600.0,110369980.0,1600.0
1.0,3200.0,1600.0,110370400.0,1600.0
1.0,3200.0,1600.0,110370680.0,1600.0
1.0,3200.0,1600.0,110372360.0,1600.0
0.0,3200.0,1600.0,110380340.0,1600.0
1.0,3200.0,1600.0,110382440.0,1600.0
0.0,3200.0,1600.0,110382720.0,1600.0
1.0,3200.0,1600.0,110387480.0,1600.0
1.0,3200.0,1600.0,110388040.0,1600.0
1.0,3200.0,1600.0,110391820.0,1600.0
1.0,3200.0,1600.0,110395040.0,1600.0
0.0,3200.0,1600.0,110399240.0,1600.0
1.0,3200.0,1600.0,110406380.0,1600.0
0.0,3200.0,1600.0,110407640.0,1600.0
0.0,3200.0,1600.0,110410020.0,1600.0
1.0,3200.0,1600.0,110416040.0,1600.0
0.0,3200.0,1600.0,110422060.0,1600.0
1.0,3200.0,1600.0,110423880.0,1600.0
0.0,3200.0,1600.0,110425980.0,1600.0
1.0,3200.0,1600.0,110426680.0,1600.0
0.0,3200.0,1600.0,110429480.0,1600.0
0.0,3200.0,1600.0,110429620.0,1600.0
1.0,3200.0,1600.0,110431860.0,1600.0
0.0,3200.0,1600.0,110436340.0,1600.0
0.0,3200.0,1600.0,110443480.0,1600.0
0.0,3200.0,1600.0,110449500.0,1600.0
1.0,3200.0,1600.0,110450340.0,1600.0
1.0,3200.0,1600.0,110450900.0,1600.0
1.0,3200.0,1600.0,110452020.0,1600.0
0.0,3200.0,1600.0,110453840.0,1600.0
1.0,3200.0,1600.0,110457900.0,1600.0
0.0,3200.0,1600.0,110458880.0,1600.0
1.0,3200.0,1600.0,110460140.0,1600.0
0.0,3200.0,1600.0,110463640.0,1600.0
1.0,3200.0,1600.0,110467420.0,1600.0
1.0,3200.0,1600.0,110469100.0,1600.0
1.0,3200.0,1600.0,110469660.0,1600.0
0.0,3200.0,1600.0,110475680.0,1600.0
1.0,3200.0,1600.0,110485760.0,1600.0
0.0,3200.0,1600.0,110486320.0,1600.0
1.0,3200.0,1600.0,110488140.0,1600.0
0.0,3200.0,1600.0,110490940.0,1600.0
1.0,3200.0,1600.0,110493180.0,1600.0
0.0,3200.0,1600.0,110503680.0,1600.0
0.0,3200.0,1600.0,110504520.0,1600.0
1.0,3200.0,1600.0,110507740.0,1600.0
0.0,3200.0,1600.0,110511240.0,1600.0
1.0,3200.0,1600.0,110516560.0,1600.0
0.0,3200.0,1600.0,110518660.0,1600.0
0.0,3200.0,1600.0,110519500.0,1600.0
0.0,3200.0,1600.0,110527060.0,1600.0
0.0,3200.0,1600.0,110527620.0,1600.0
0.0,3200.0,1600.0,110529440.0,1600.0
1.0,3200.0,1600.0,110536440.0,1600.0
1.0,3200.0,1600.0,110537140.0,1600.0
0.0,3200.0,1600.0,110538680.0,1600.0
1.0,3200.0,1600.0,110539240.0,1600.0
0.0,3200.0,1600.0,110541200.0,1600.0
0.0,3200.0,1600.0,110543160.0,1600.0
0.0,3200.0,1600.0,110551840.0,1600.0
0.0,3200.0,1600.0,110552680.0,1600.0
1.0,3200.0,1600.0,110560380.0,1600.0
0.0,3200.0,1600.0,110566820.0,1600.0
0.0,3200.0,1600.0,110569200.0,1600.0
0.0,3200.0,1600.0,110574660.0,1600.0
0.0,3200.0,1600.0,110576760.0,1600.0
1.0,3200.0,1600.0,110579980.0,1600.0
1.0,3200.0,1600.0,110585580.0,1600.0
0.0,3200.0,1600.0,110589500.0,1600.0
0.0,3200.0,1600.0,110599440.0,1600.0
0.0,3200.0,1600.0,110600560.0,1600.0
1.0,3200.0,1600.0,110602940.0,1600.0
1.0,3200.0,1600.0,110604760.0,1600.0
1.0,3200.0,1600.0,110611480.0,1600.0
0.0,3200.0,1600.0,110615680.0,1600.0
1.0,3200.0,1600.0,110619740.0,1600.0
0.0,3200.0,1600.0,110623800.0,1600.0
0.0,3200.0,1600.0,110623940.0,1600.0
0.0,3200.0,1600.0,110626460.0,1600.0
1.0,3200.0,1600.0,110626740.0,1600.0
0.0,3200.0,1600.0,110628980.0,1600.0
0.0,3200.0,1600.0,110632760.0,1600.0
1.0,3200.0,1600.0,110640740.0,1600.0
1.0,3200.0,1600.0,110647880.0,1600.0
1.0,3200.0,1600.0,110648440.0,1600.0
0.0,3200.0,1600.0,110663000.0,1600.0
1.0,3200.0,1600.0,110664960.0,1600.0
0.0,3200.0,1600.0,110667340.0,1600.0
1.0,3200.0,1600.0,110669300.0,1600.0
1.0,3200.0,1600.0,110674620.0,1600.0
1.0,3200.0,1600.0,110675460.0,1600.0
1.0,3200.0,1600.0,110676020.0,1600.0
1.0,3200.0,1600.0,110679100.0,1600.0
1.0,3200.0,1600.0,110679240.0,1600.0
1.0,3200.0,1600.0,110683440.0,1600.0
1.0,3200.0,1600.0,110685260.0,1600.0
1.0,3200.0,1600.0,110689040.0,1600.0
1.0,3200.0,1600.0,110694920.0,1600.0
0.0,3200.0,1600.0,110700660.0,1600.0
1.0,3200.0,1600.0,110700940.0,1600.0
1.0,3200.0,1600.0,110704160.0,1600.0
0.0,3200.0,1600.0,110705000.0,1600.0
1.0,3200.0,1600.0,110706680.0,1600.0
0.0,3200.0,1600.0,110716200.0,1600.0
1.0,3200.0,1600.0,110717320.0,1600.0
1.0,3200.0,1600.0,110718440.0,1600.0
0.0,3200.0,1600.0,110723480.0,1600.0
0.0,3200.0,1600.0,110724600.0,1600.0
1.0,3200.0,1600.0,110724740.0,1600.0
0.0,3200.0,1600.0,110737900.0,1600.0
1.0,3200.0,1600.0,110743500.0,1600.0
1.0,3200.0,1600.0,110745180.0,1600.0
1.0,3200.0,1600.0,110745880.0,1600.0
0.0,3200.0,1600.0,110746440.0,1600.0
0.0,3200.0,1600.0,110747420.0,1600.0
0.0,3200.0,1600.0,110747840.0,1600.0
1.0,3200.0,1600.0,110751200.0,1600.0
0.0,3200.0,1600.0,110756380.0,1600.0
1.0,3200.0,1600.0,110760860.0,1600.0
0.0,3200.0,1600.0,110764080.0,1600.0
1.0,3200.0,1600.0,110767020.0,1600.0
0.0,3200.0,1600.0,110768280.0,1600.0
1.0,3200.0,1600.0,110768700.0,1600.0
0.0,3200.0,1600.0,110771220.0,1600.0
1.0,3200.0,1600.0,110774160.0,1600.0
1.0,3200.0,1600.0,110778080.0,1600.0
1.0,3200.0,1600.0,110778780.0,1600.0
1.0,3200.0,1600.0,110785080.0,1600.0
0.0,3200.0,1600.0,110787740.0,1600.0
0.0,3200.0,1600.0,110789000.0,1600.0
0.0,3200.0,1600.0,110791520.0,1600.0
1.0,3200.0,1600.0,110794460.0,1600.0
0.0,3200.0,1600.0,110796280.0,1600.0
1.0,3200.0,1600.0,110797820.0,1600.0
0.0,3200.0,1600.0,110799780.0,1600.0
0.0,3200.0,1600.0,110801460.0,1600.0
0.0,3200.0,1600.0,110801740.0,1600.0
0.0,3200.0,1600.0,110802720.0,1600.0
0.0,3200.0,1600.0,110806360.0,1600.0
1.0,3200.0,1600.0,110810560.0,1600.0
0.0,3200.0,1600.0,110819940.0,1600.0
1.0,3200.0,1600.0,110829040.0,1600.0
1.0,3200.0,1600.0,110831140.0,1600.0
1.0,3200.0,1600.0,110834640.0,1600.0
1.0,3200.0,1600.0,110837720.0,1600.0
1.0,3200.0,1600.0,110838280.0,1600.0
