context,mean_arrival_time,mean_service_time,sent_time,service_time
1.0,3200.0,1600.0,108264800.0,1600.0
0.0,3200.0,1600.0,108268020.0,1600.0
1.0,3200.0,1600.0,108271240.0,1600.0
1.0,3200.0,1600.0,108274460.0,1600.0
1.0,3200.0,1600.0,108277680.0,1600.0
1.0,3200.0,1600.0,108280900.0,1600.0
0.0,3200.0,1600.0,108284120.0,1600.0
0.0,3200.0,1600.0,108287340.0,1600.0
1.0,3200.0,1600.0,108290560.0,1600.0
1.0,3200.0,1600.0,108293780.0,1600.0
0.0,3200.0,1600.0,108297000.0,1600.0
1.0,3200.0,1600.0,108300220.0,1600.0
0.0,3200.0,1600.0,108303440.0,1600.0
1.0,3200.0,1600.0,108306660.0,1600.0
1.0,3200.0,1600.0,108309880.0,1600.0
0.0,3200.0,1600.0,108313100.0,1600.0
0.0,3200.0,1600.0,108316320.0,1600.0
0.0,3200.0,1600.0,108319540.0,1600.0
0.0,3200.0,1600.0,108322760.0,1600.0
0.0,3200.0,1600.0,108325980.0,1600.0
1.0,3200.0,1600.0,108329200.0,1600.0
0.0,3200.0,1600.0,108332420.0,1600.0
1.0,3200.0,1600.0,108335640.0,1600.0
1.0,3200.0,1600.0,108338860.0,1600.0
0.0,3200.0,1600.0,108342080.0,1600.0
0.0,3200.0,1600.0,108345300.0,1600.0
0.0,3200.0,1600.0,108348520.0,1600.0
1.0,3200.0,1600.0,108351740.0,1600.0
1.0,3200.0,1600.0,108354960.0,1600.0
1.0,3200.0,1600.0,108358180.0,1600.0
1.0,3200.0,1600.0,108361400.0,1600.0
0.0,3200.0,1600.0,108364620.0,1600.0
0.0,3200.0,1600.0,108367840.0,1600.0
0.0,3200.0,1600.0,108371060.0,1600.0
1.0,3200.0,1600.0,108374280.0,1600.0
1.0,3200.0,1600.0,108377500.0,1600.0
1.0,3200.0,1600.0,108380720.0,1600.0
0.0,3200.0,1600.0,108383940.0,1600.0
1.0,3200.0,1600.0,108387160.0,1600.0
0.0,3200.0,1600.0,108390380.0,1600.0
1.0,3200.0,1600.0,108393600.0,1600.0
1.0,3200.0,1600.0,108396820.0,1600.0
1.0,3200.0,1600.0,108400040.0,1600.0
1.0,3200.0,1600.0,108403260.0,1600.0
0.0,3200.0,1600.0,108406480.0,1600.0
1.0,3200.0,1600.0,108409700.0,1600.0
0.0,3200.0,1600.0,108412920.0,1600.0
0.0,3200.0,1600.0,108416140.0,1600.0
1.0,3200.0,1600.0,108419360.0,1600.0
0.0,3200.0,1600.0,108422580.0,1600.0
1.0,3200.0,1600.0,108425800.0,1600.0
0.0,3200.0,1600.0,108429020.0,1600.0
1.0,3200.0,1600.0,108432240.0,1600.0
0.0,3200.0,1600.0,108435460.0,1600.0
0.0,3200.0,1600.0,108438680.0,1600.0
1.0,3200.0,1600.0,108441900.0,1600.0
0.0,3200.0,1600.0,108445120.0,1600.0
0.0,3200.0,1600.0,108448340.0,1600.0
0.0,3200.0,1600.0,108451560.0,1600.0
1.0,3200.0,1600.0,108454780.0,1600.0
1.0,3200.0,1600.0,108458000.0,1600.0
1.0,3200.0,1600.0,108461220.0,1600.0
0.0,3200.0,1600.0,108464440.0,1600.0
1.0,3200.0,1600.0,108467660.0,1600.0
0.0,3200.0,1600.0,108470880.0,1600.0
1.0,3200.0,1600.0,108474100.0,1600.0
0.0,3200.0,1600.0,108477320.0,1600.0
1.0,3200.0,1600.0,108480540.0,1600.0
1.0,3200.0,1600.0,108483760.0,1600.0
1.0,3200.0,1600.0,108486980.0,1600.0
0.0,3200.0,1600.0,108490200.0,1600.0
1.0,3200.0,1600.0,108493420.0,1600.0
0.0,3200.0,1600.0,108496640.0,1600.0
1.0,3200.0,1600.0,108499860.0,1600.0
0.0,3200.0,1600.0,108503080.0,1600.0
1.0,3200.0,1600.0,108506300.0,1600.0
0.0,3200.0,1600.0,108509520.0,1600.0
0.0,3200.0,1600.0,108512740.0,1600.0
1.0,3200.0,1600.0,108515960.0,1600.0
0.0,3200.0,1600.0,108519180.0,1600.0
1.0,3200.0,1600.0,108522400.0,1600.0
0.0,3200.0,1600.0,108525620.0,1600.0
