context,mean_arrival_time,mean_service_time,sent_time,service_time
1.0,1600.0,1600.0,144374720.0,1600.0
0.0,1600.0,1600.0,144375000.0,1600.0
1.0,1600.0,1600.0,144376120.0,1600.0
1.0,1600.0,1600.0,144376540.0,1600.0
1.0,1600.0,1600.0,144378360.0,1600.0
1.0,1600.0,1600.0,144382840.0,1600.0
0.0,1600.0,1600.0,144384100.0,1600.0
0.0,1600.0,1600.0,144384240.0,1600.0
1.0,1600.0,1600.0,144385500.0,1600.0
1.0,1600.0,1600.0,144385640.0,1600.0
0.0,1600.0,1600.0,144385780.0,1600.0
1.0,1600.0,1600.0,144387740.0,1600.0
0.0,1600.0,1600.0,144392080.0,1600.0
1.0,1600.0,1600.0,144393340.0,1600.0
1.0,1600.0,1600.0,144395160.0,1600.0
0.0,1600.0,1600.0,144397120.0,1600.0
0.0,1600.0,1600.0,144399500.0,1600.0
0.0,1600.0,1600.0,144399640.0,1600.0
0.0,1600.0,1600.0,144400340.0,1600.0
0.0,1600.0,1600.0,144402720.0,1600.0
1.0,1600.0,1600.0,144403560.0,1600.0
0.0,1600.0,1600.0,144410140.0,1600.0
1.0,1600.0,1600.0,144412380.0,1600.0
1.0,1600.0,1600.0,144412520.0,1600.0
0.0,1600.0,1600.0,144416020.0,1600.0
0.0,1600.0,1600.0,144417000.0,1600.0
0.0,1600.0,1600.0,144418120.0,1600.0
1.0,1600.0,1600.0,144418680.0,1600.0
1.0,1600.0,1600.0,144419100.0,1600.0
1.0,1600.0,1600.0,144422880.0,1600.0
1.0,1600.0,1600.0,144423020.0,1600.0
0.0,1600.0,1600.0,144424280.0,1600.0
0.0,1600.0,1600.0,144424980.0,1600.0
0.0,1600.0,1600.0,144426100.0,1600.0
1.0,1600.0,1600.0,144426380.0,1600.0
1.0,1600.0,1600.0,144426520.0,1600.0
1.0,1600.0,1600.0,144427360.0,1600.0
0.0,1600.0,1600.0,144431420.0,1600.0
1.0,1600.0,1600.0,144432540.0,1600.0
0.0,1600.0,1600.0,144432680.0,1600.0
1.0,1600.0,1600.0,144435060.0,1600.0
1.0,1600.0,1600.0,144435340.0,1600.0
1.0,1600.0,1600.0,144437300.0,1600.0
1.0,1600.0,1600.0,144438980.0,1600.0
0.0,1600.0,1600.0,144441080.0,1600.0
1.0,1600.0,1600.0,144444720.0,1600.0
0.0,1600.0,1600.0,144445420.0,1600.0
0.0,1600.0,1600.0,144446680.0,1600.0
1.0,1600.0,1600.0,144449760.0,1600.0
0.0,1600.0,1600.0,144452840.0,1600.0
1.0,1600.0,1600.0,144453820.0,1600.0
0.0,1600.0,1600.0,144454940.0,1600.0
1.0,1600.0,1600.0,144455360.0,1600.0
0.0,1600.0,1600.0,144456760.0,1600.0
0.0,1600.0,1600.0,144456900.0,1600.0
1.0,1600.0,1600.0,144458020.0,1600.0
0.0,1600.0,1600.0,144460260.0,1600.0
0.0,1600.0,1600.0,144463900.0,1600.0
0.0,1600.0,1600.0,144466980.0,1600.0
1.0,1600.0,1600.0,144467400.0,1600.0
1.0,1600.0,1600.0,144467680.0,1600.0
1.0,1600.0,1600.0,144468240.0,1600.0
0.0,1600.0,1600.0,144469220.0,1600.0
1.0,1600.0,1600.0,144471320.0,1600.0
0.0,1600.0,1600.0,144471880.0,1600.0
1.0,1600.0,1600.0,144472580.0,1600.0
0.0,1600.0,1600.0,144474400.0,1600.0
1.0,1600.0,1600.0,144476360.0,1600.0
1.0,1600.0,1600.0,144477200.0,1600.0
1.0,1600.0,1600.0,144477480.0,1600.0
0.0,1600.0,1600.0,144480560.0,1600.0
1.0,1600.0,1600.0,144485600.0,1600.0
0.0,1600.0,1600.0,144485880.0,1600.0
1.0,1600.0,1600.0,144486720.0,1600.0
0.0,1600.0,1600.0,144488120.0,1600.0
1.0,1600.0,1600.0,144489240.0,1600.0
0.0,1600.0,1600.0,144494560.0,1600.0
0.0,1600.0,1600.0,144494980.0,1600.0
1.0,1600.0,1600.0,144496660.0,1600.0
0.0,1600.0,1600.0,144498480.0,1600.0
1.0,1600.0,1600.0,144501140.0,1600.0
0.0,1600.0,1600.0,144502260.0,1600.0
0.0,1600.0,1600.0,144502680.0,1600.0
0.0,1600.0,1600.0,144506460.0,1600.0
0.0,1600.0,1600.0,144506740.0,1600.0
0.0,1600.0,1600.0,144507720.0,1600.0
1.0,1600.0,1600.0,144511220.0,1600.0
1.0,1600.0,1600.0,144511640.0,1600.0
0.0,1600.0,1600.0,144512480.0,1600.0
1.0,1600.0,1600.0,144512760.0,1600.0
0.0,1600.0,1600.0,144513740.0,1600.0
0.0,1600.0,1600.0,144514720.0,1600.0
0.0,1600.0,1600.0,144519060.0,1600.0
0.0,1600.0,1600.0,144519480.0,1600.0
1.0,1600.0,1600.0,144523400.0,1600.0
0.0,1600.0,1600.0,144526620.0,1600.0
0.0,1600.0,1600.0,144527880.0,1600.0
0.0,1600.0,1600.0,144530680.0,1600.0
0.0,1600.0,1600.0,144531800.0,1600.0
1.0,1600.0,1600.0,144533480.0,1600.0
1.0,1600.0,1600.0,144536280.0,1600.0
0.0,1600.0,1600.0,144538240.0,1600.0
0.0,1600.0,1600.0,144543280.0,1600.0
0.0,1600.0,1600.0,144543840.0,1600.0
1.0,1600.0,1600.0,144545100.0,1600.0
1.0,1600.0,1600.0,144546080.0,1600.0
1.0,1600.0,1600.0,144549440.0,1600.0
0.0,1600.0,1600.0,144551540.0,1600.0
1.0,1600.0,1600.0,144553640.0,1600.0
0.0,1600.0,1600.0,144555740.0,1600.0
0.0,1600.0,1600.0,144555880.0,1600.0
0.0,1600.0,1600.0,144557140.0,1600.0
1.0,1600.0,1600.0,144557280.0,1600.0
0.0,1600.0,1600.0,144558400.0,1600.0
0.0,1600.0,1600.0,144560360.0,1600.0
1.0,1600.0,1600.0,144564420.0,1600.0
1.0,1600.0,1600.0,144568060.0,1600.0
1.0,1600.0,1600.0,144568340.0,1600.0
0.0,1600.0,1600.0,144575620.0,1600.0
1.0,1600.0,1600.0,144576600.0,1600.0
0.0,1600.0,1600.0,144577860.0,1600.0
1.0,1600.0,1600.0,144578840.0,1600.0
1.0,1600.0,1600.0,144581500.0,1600.0
1.0,1600.0,1600.0,144581920.0,1600.0
1.0,1600.0,1600.0,144582200.0,1600.0
1.0,1600.0,1600.0,144583740.0,1600.0
1.0,1600.0,1600.0,144583880.0,1600.0
1.0,1600.0,1600.0,144585980.0,1600.0
1.0,1600.0,1600.0,144586960.0,1600.0
1.0,1600.0,1600.0,144588920.0,1600.0
1.0,1600.0,1600.0,144591860.0,1600.0
0.0,1600.0,1600.0,144594800.0,1600.0
1.0,1600.0,1600.0,144594940.0,1600.0
1.0,1600.0,1600.0,144596620.0,1600.0
0.0,1600.0,1600.0,144597040.0,1600.0
1.0,1600.0,1600.0,144597880.0,1600.0
0.0,1600.0,1600.0,144602640.0,1600.0
1.0,1600.0,1600.0,144603200.0,1600.0
1.0,1600.0,1600.0,144603760.0,1600.0
0.0,1600.0,1600.0,144606280.0,1600.0
0.0,1600.0,1600.0,144606840.0,1600.0
1.0,1600.0,1600.0,144606980.0,1600.0
0.0,1600.0,1600.0,144613560.0,1600.0
1.0,1600.0,1600.0,144616360.0,1600.0
1.0,1600.0,1600.0,144617200.0,1600.0
1.0,1600.0,1600.0,144617620.0,1600.0
0.0,1600.0,1600.0,144617900.0,1600.0
0.0,1600.0,1600.0,144618460.0,1600.0
0.0,1600.0,1600.0,144618740.0,1600.0
1.0,1600.0,1600.0,144620420.0,1600.0
0.0,1600.0,1600.0,144623080.0,1600.0
1.0,1600.0,1600.0,144625320.0,1600.0
0.0,1600.0,1600.0,144627000.0,1600.0
1.0,1600.0,1600.0,144628540.0,1600.0
0.0,1600.0,1600.0,144629240.0,1600.0
1.0,1600.0,1600.0,144629520.0,1600.0
0.0,1600.0,1600.0,144630780.0,1600.0
1.0,1600.0,1600.0,144632320.0,1600.0
1.0,1600.0,1600.0,144634280.0,1600.0
1.0,1600.0,1600.0,144634700.0,1600.0
1.0,1600.0,1600.0,144637920.0,1600.0
0.0,1600.0,1600.0,144639320.0,1600.0
0.0,1600.0,1600.0,144640020.0,1600.0
0.0,1600.0,1600.0,144641280.0,1600.0
1.0,1600.0,1600.0,144642820.0,1600.0
0.0,1600.0,1600.0,144643800.0,1600.0
1.0,1600.0,1600.0,144644640.0,1600.0
0.0,1600.0,1600.0,144645620.0,1600.0
0.0,1600.0,1600.0,144646460.0,1600.0
0.0,1600.0,1600.0,144646600.0,1600.0
0.0,1600.0,1600.0,144647160.0,1600.0
0.0,1600.0,1600.0,144648980.0,1600.0
1.0,1600.0,1600.0,144651080.0,1600.0
0.0,1600.0,1600.0,144655840.0,1600.0
1.0,1600.0,1600.0,144660460.0,1600.0
1.0,1600.0,1600.0,144661580.0,1600.0
1.0,1600.0,1600.0,144663400.0,1600.0
1.0,1600.0,1600.0,144664940.0,1600.0
1.0,1600.0,1600.0,144665220.0,1600.0
0.0,1600.0,1600.0,144665920.0,1600.0
0.0,1600.0,1600.0,144667180.0,1600.0
1.0,1600.0,1600.0,144667320.0,1600.0
1.0,1600.0,1600.0,144669000.0,1600.0
0.0,1600.0,1600.0,144673060.0,1600.0
1.0,1600.0,1600.0,144678800.0,1600.0
1.0,1600.0,1600.0,144681880.0,1600.0
0.0,1600.0,1600.0,144682860.0,1600.0
1.0,1600.0,1600.0,144683000.0,1600.0
0.0,1600.0,1600.0,144685100.0,1600.0
1.0,1600.0,1600.0,144686080.0,1600.0
1.0,1600.0,1600.0,144688320.0,1600.0
1.0,1600.0,1600.0,144690280.0,1600.0
1.0,1600.0,1600.0,144692660.0,1600.0
1.0,1600.0,1600.0,144692800.0,1600.0
0.0,1600.0,1600.0,144692940.0,1600.0
0.0,1600.0,1600.0,144696720.0,1600.0
1.0,1600.0,1600.0,144698960.0,1600.0
1.0,1600.0,1600.0,144699100.0,1600.0
0.0,1600.0,1600.0,144700360.0,1600.0
1.0,1600.0,1600.0,144701620.0,1600.0
0.0,1600.0,1600.0,144702040.0,1600.0
0.0,1600.0,1600.0,144703720.0,1600.0
1.0,1600.0,1600.0,144705820.0,1600.0
1.0,1600.0,1600.0,144706380.0,1600.0
1.0,1600.0,1600.0,144707220.0,1600.0
0.0,1600.0,1600.0,144707920.0,1600.0
0.0,1600.0,1600.0,144708200.0,1600.0
0.0,1600.0,1600.0,144710720.0,1600.0
0.0,1600.0,1600.0,144710860.0,1600.0
0.0,1600.0,1600.0,144711140.0,1600.0
0.0,1600.0,1600.0,144711840.0,1600.0
0.0,1600.0,1600.0,144712960.0,1600.0
1.0,1600.0,1600.0,144714220.0,1600.0
1.0,1600.0,1600.0,144714500.0,1600.0
1.0,1600.0,1600.0,144717440.0,1600.0
0.0,1600.0,1600.0,144718840.0,1600.0
