context,mean_arrival_time,mean_service_time,sent_time,service_time
1.0,2000.0,1600.0,144374720.0,1600.0
0.0,2000.0,1600.0,144375140.0,1600.0
1.0,2000.0,1600.0,144376400.0,1600.0
1.0,2000.0,1600.0,144376960.0,1600.0
1.0,2000.0,1600.0,144379340.0,1600.0
1.0,2000.0,1600.0,144384800.0,1600.0
0.0,2000.0,1600.0,144386340.0,1600.0
0.0,2000.0,1600.0,144386480.0,1600.0
1.0,2000.0,1600.0,144388020.0,1600.0
1.0,2000.0,1600.0,144388160.0,1600.0
0.0,2000.0,1600.0,144388300.0,1600.0
1.0,2000.0,1600.0,144390680.0,1600.0
0.0,2000.0,1600.0,144396140.0,1600.0
1.0,2000.0,1600.0,144397680.0,1600.0
1.0,2000.0,1600.0,144399920.0,1600.0
0.0,2000.0,1600.0,144402440.0,1600.0
0.0,2000.0,1600.0,144405380.0,1600.0
0.0,2000.0,1600.0,144405520.0,1600.0
0.0,2000.0,1600.0,144406360.0,1600.0
0.0,2000.0,1600.0,144409300.0,1600.0
1.0,2000.0,1600.0,144410280.0,1600.0
0.0,2000.0,1600.0,144418400.0,1600.0
1.0,2000.0,1600.0,144421200.0,1600.0
1.0,2000.0,1600.0,144421480.0,1600.0
0.0,2000.0,1600.0,144425820.0,1600.0
0.0,2000.0,1600.0,144427080.0,1600.0
0.0,2000.0,1600.0,144428480.0,1600.0
1.0,2000.0,1600.0,144429180.0,1600.0
1.0,2000.0,1600.0,144429600.0,1600.0
1.0,2000.0,1600.0,144434220.0,1600.0
1.0,2000.0,1600.0,144434360.0,1600.0
0.0,2000.0,1600.0,144435900.0,1600.0
0.0,2000.0,1600.0,144436740.0,1600.0
0.0,2000.0,1600.0,144438140.0,1600.0
1.0,2000.0,1600.0,144438420.0,1600.0
1.0,2000.0,1600.0,144438700.0,1600.0
1.0,2000.0,1600.0,144439680.0,1600.0
0.0,2000.0,1600.0,144444720.0,1600.0
1.0,2000.0,1600.0,144445980.0,1600.0
0.0,2000.0,1600.0,144446120.0,1600.0
1.0,2000.0,1600.0,144449200.0,1600.0
1.0,2000.0,1600.0,144449480.0,1600.0
1.0,2000.0,1600.0,144451860.0,1600.0
1.0,2000.0,1600.0,144453960.0,1600.0
0.0,2000.0,1600.0,144456620.0,1600.0
1.0,2000.0,1600.0,144461100.0,1600.0
0.0,2000.0,1600.0,144461940.0,1600.0
0.0,2000.0,1600.0,144463480.0,1600.0
1.0,2000.0,1600.0,144467260.0,1600.0
0.0,2000.0,1600.0,144471040.0,1600.0
1.0,2000.0,1600.0,144472160.0,1600.0
0.0,2000.0,1600.0,144473560.0,1600.0
1.0,2000.0,1600.0,144473980.0,1600.0
0.0,2000.0,1600.0,144475800.0,1600.0
0.0,2000.0,1600.0,144475940.0,1600.0
1.0,2000.0,1600.0,144477340.0,1600.0
0.0,2000.0,1600.0,144480140.0,1600.0
0.0,2000.0,1600.0,144484620.0,1600.0
0.0,2000.0,1600.0,144488400.0,1600.0
1.0,2000.0,1600.0,144488960.0,1600.0
1.0,2000.0,1600.0,144489240.0,1600.0
1.0,2000.0,1600.0,144489940.0,1600.0
0.0,2000.0,1600.0,144491060.0,1600.0
1.0,2000.0,1600.0,144493580.0,1600.0
0.0,2000.0,1600.0,144494140.0,1600.0
1.0,2000.0,1600.0,144494980.0,1600.0
0.0,2000.0,1600.0,144497220.0,1600.0
1.0,2000.0,1600.0,144499600.0,1600.0
1.0,2000.0,1600.0,144500720.0,1600.0
1.0,2000.0,1600.0,144501140.0,1600.0
0.0,2000.0,1600.0,144504920.0,1600.0
1.0,2000.0,1600.0,144511220.0,1600.0
0.0,2000.0,1600.0,144511640.0,1600.0
1.0,2000.0,1600.0,144512760.0,1600.0
0.0,2000.0,1600.0,144514440.0,1600.0
1.0,2000.0,1600.0,144515840.0,1600.0
0.0,2000.0,1600.0,144522420.0,1600.0
0.0,2000.0,1600.0,144522980.0,1600.0
1.0,2000.0,1600.0,144525080.0,1600.0
0.0,2000.0,1600.0,144527320.0,1600.0
1.0,2000.0,1600.0,144530680.0,1600.0
0.0,2000.0,1600.0,144532080.0,1600.0
0.0,2000.0,1600.0,144532640.0,1600.0
0.0,2000.0,1600.0,144537400.0,1600.0
0.0,2000.0,1600.0,144537820.0,1600.0
0.0,2000.0,1600.0,144538940.0,1600.0
1.0,2000.0,1600.0,144543280.0,1600.0
1.0,2000.0,1600.0,144543700.0,1600.0
0.0,2000.0,1600.0,144544680.0,1600.0
1.0,2000.0,1600.0,144545100.0,1600.0
0.0,2000.0,1600.0,144546360.0,1600.0
0.0,2000.0,1600.0,144547620.0,1600.0
0.0,2000.0,1600.0,144553080.0,1600.0
0.0,2000.0,1600.0,144553640.0,1600.0
1.0,2000.0,1600.0,144558540.0,1600.0
0.0,2000.0,1600.0,144562600.0,1600.0
0.0,2000.0,1600.0,144564140.0,1600.0
0.0,2000.0,1600.0,144567640.0,1600.0
0.0,2000.0,1600.0,144568900.0,1600.0
1.0,2000.0,1600.0,144571000.0,1600.0
1.0,2000.0,1600.0,144574500.0,1600.0
0.0,2000.0,1600.0,144577020.0,1600.0
0.0,2000.0,1600.0,144583320.0,1600.0
0.0,2000.0,1600.0,144584020.0,1600.0
1.0,2000.0,1600.0,144585560.0,1600.0
1.0,2000.0,1600.0,144586680.0,1600.0
1.0,2000.0,1600.0,144590880.0,1600.0
0.0,2000.0,1600.0,144593540.0,1600.0
1.0,2000.0,1600.0,144596060.0,1600.0
0.0,2000.0,1600.0,144598580.0,1600.0
0.0,2000.0,1600.0,144598720.0,1600.0
0.0,2000.0,1600.0,144600260.0,1600.0
1.0,2000.0,1600.0,144600400.0,1600.0
0.0,2000.0,1600.0,144601800.0,1600.0
0.0,2000.0,1600.0,144604180.0,1600.0
1.0,2000.0,1600.0,144609220.0,1600.0
1.0,2000.0,1600.0,144613700.0,1600.0
1.0,2000.0,1600.0,144614120.0,1600.0
0.0,2000.0,1600.0,144623220.0,1600.0
1.0,2000.0,1600.0,144624480.0,1600.0
0.0,2000.0,1600.0,144626020.0,1600.0
1.0,2000.0,1600.0,144627280.0,1600.0
1.0,2000.0,1600.0,144630640.0,1600.0
1.0,2000.0,1600.0,144631200.0,1600.0
1.0,2000.0,1600.0,144631620.0,1600.0
1.0,2000.0,1600.0,144633580.0,1600.0
1.0,2000.0,1600.0,144633720.0,1600.0
1.0,2000.0,1600.0,144636380.0,1600.0
1.0,2000.0,1600.0,144637500.0,1600.0
1.0,2000.0,1600.0,144639880.0,1600.0
