context,mean_arrival_time,mean_service_time,recv_time,resp_time,sent_time,service_time,time
0.0,2000.0,1600.0,144377083.0,1943.0,144375140.0,1600.0,144376960.0
0.0,2000.0,1600.0,144388279.0,1939.0,144386340.0,1600.0,144388160.0
0.0,2000.0,1600.0,144389912.0,3432.0,144386480.0,1600.0,144389840.0
0.0,2000.0,1600.0,144391538.0,3238.0,144388300.0,1600.0,144391520.0
0.0,2000.0,1600.0,144398085.0,1945.0,144396140.0,1600.0,144397960.0
0.0,2000.0,1600.0,144404381.0,1941.0,144402440.0,1600.0,144404260.0
0.0,2000.0,1600.0,144407321.0,1941.0,144405380.0,1600.0,144407200.0
0.0,2000.0,1600.0,144408952.0,3432.0,144405520.0,1600.0,144408880.0
0.0,2000.0,1600.0,144410580.0,4220.0,144406360.0,1600.0,144410560.0
0.0,2000.0,1600.0,144412208.0,2908.0,144409300.0,1600.0,144412100.0
0.0,2000.0,1600.0,144420341.0,1941.0,144418400.0,1600.0,144420220.0
1.0,2000.0,1600.0,144424228.0,49508.0,144374720.0,1600.0,144424140.0
1.0,2000.0,1600.0,144425859.0,49459.0,144376400.0,1600.0,144425820.0
1.0,2000.0,1600.0,144427487.0,50527.0,144376960.0,1600.0,144427360.0
1.0,2000.0,1600.0,144429115.0,49775.0,144379340.0,1600.0,144429040.0
1.0,2000.0,1600.0,144430743.0,45943.0,144384800.0,1600.0,144430720.0
1.0,2000.0,1600.0,144432371.0,44351.0,144388020.0,1600.0,144432260.0
1.0,2000.0,1600.0,144433999.0,45839.0,144388160.0,1600.0,144433940.0
1.0,2000.0,1600.0,144435627.0,44947.0,144390680.0,1600.0,144435620.0
1.0,2000.0,1600.0,144437255.0,39575.0,144397680.0,1600.0,144437160.0
0.0,2000.0,1600.0,144440219.0,14399.0,144425820.0,1600.0,144440100.0
0.0,2000.0,1600.0,144441847.0,14767.0,144427080.0,1600.0,144441780.0
0.0,2000.0,1600.0,144443475.0,14995.0,144428480.0,1600.0,144443460.0
0.0,2000.0,1600.0,144445103.0,9203.0,144435900.0,1600.0,144445000.0
0.0,2000.0,1600.0,144446731.0,9991.0,144436740.0,1600.0,144446680.0
0.0,2000.0,1600.0,144448359.0,10219.0,144438140.0,1600.0,144448360.0
0.0,2000.0,1600.0,144449987.0,5267.0,144444720.0,1600.0,144449900.0
0.0,2000.0,1600.0,144451615.0,5495.0,144446120.0,1600.0,144451580.0
1.0,2000.0,1600.0,144454606.0,54686.0,144399920.0,1600.0,144454520.0
1.0,2000.0,1600.0,144456236.0,45956.0,144410280.0,1600.0,144456200.0
1.0,2000.0,1600.0,144457867.0,36667.0,144421200.0,1600.0,144457740.0
1.0,2000.0,1600.0,144459495.0,38015.0,144421480.0,1600.0,144459420.0
1.0,2000.0,1600.0,144461123.0,31943.0,144429180.0,1600.0,144461100.0
1.0,2000.0,1600.0,144462751.0,33151.0,144429600.0,1600.0,144462640.0
1.0,2000.0,1600.0,144464379.0,30159.0,144434220.0,1600.0,144464320.0
1.0,2000.0,1600.0,144466007.0,31647.0,144434360.0,1600.0,144466000.0
1.0,2000.0,1600.0,144467635.0,29215.0,144438420.0,1600.0,144467540.0
1.0,2000.0,1600.0,144469263.0,30563.0,144438700.0,1600.0,144469220.0
0.0,2000.0,1600.0,144472221.0,15601.0,144456620.0,1600.0,144472160.0
0.0,2000.0,1600.0,144473849.0,11909.0,144461940.0,1600.0,144473840.0
0.0,2000.0,1600.0,144475477.0,11997.0,144463480.0,1600.0,144475380.0
0.0,2000.0,1600.0,144477105.0,6065.0,144471040.0,1600.0,144477060.0
0.0,2000.0,1600.0,144478733.0,5173.0,144473560.0,1600.0,144478740.0
0.0,2000.0,1600.0,144480361.0,4561.0,144475800.0,1600.0,144480280.0
0.0,2000.0,1600.0,144481989.0,6049.0,144475940.0,1600.0,144481960.0
0.0,2000.0,1600.0,144483617.0,3477.0,144480140.0,1600.0,144483500.0
0.0,2000.0,1600.0,144486605.0,1985.0,144484620.0,1600.0,144486580.0
0.0,2000.0,1600.0,144490339.0,1939.0,144488400.0,1600.0,144490220.0
0.0,2000.0,1600.0,144493002.0,1942.0,144491060.0,1600.0,144492880.0
0.0,2000.0,1600.0,144496085.0,1945.0,144494140.0,1600.0,144495960.0
0.0,2000.0,1600.0,144499161.0,1941.0,144497220.0,1600.0,144499040.0
