context,mean_arrival_time,mean_service_time,recv_time,resp_time,sent_time,service_time,time
0.0,1600.0,1600.0,108267041.0,2101.0,108264940.0,1600.0,108267040.0
1.0,1600.0,1600.0,108267201.0,2541.0,108264660.0,1600.0,108267180.0
1.0,1600.0,1600.0,108268832.0,2772.0,108266060.0,1600.0,108268720.0
1.0,1600.0,1600.0,108270463.0,3983.0,108266480.0,1600.0,108270400.0
1.0,1600.0,1600.0,108272091.0,3791.0,108268300.0,1600.0,108272080.0
0.0,1600.0,1600.0,108276122.0,2082.0,108274040.0,1600.0,108276000.0
0.0,1600.0,1600.0,108277753.0,3573.0,108274180.0,1600.0,108277680.0
0.0,1600.0,1600.0,108279381.0,3661.0,108275720.0,1600.0,108279360.0
1.0,1600.0,1600.0,108279546.0,6766.0,108272780.0,1600.0,108279500.0
1.0,1600.0,1600.0,108281176.0,5736.0,108275440.0,1600.0,108281180.0
0.0,1600.0,1600.0,108284101.0,2081.0,108282020.0,1600.0,108283980.0
1.0,1600.0,1600.0,108284263.0,8683.0,108275580.0,1600.0,108284260.0
1.0,1600.0,1600.0,108285890.0,8210.0,108277680.0,1600.0,108285800.0
0.0,1600.0,1600.0,108289139.0,2079.0,108287060.0,1600.0,108289020.0
1.0,1600.0,1600.0,108289301.0,6021.0,108283280.0,1600.0,108289300.0
0.0,1600.0,1600.0,108291519.0,2079.0,108289440.0,1600.0,108291400.0
0.0,1600.0,1600.0,108293150.0,3570.0,108289580.0,1600.0,108293080.0
0.0,1600.0,1600.0,108294778.0,4498.0,108290280.0,1600.0,108294760.0
0.0,1600.0,1600.0,108296406.0,3746.0,108292660.0,1600.0,108296300.0
1.0,1600.0,1600.0,108296568.0,11468.0,108285100.0,1600.0,108296440.0
1.0,1600.0,1600.0,108298195.0,4695.0,108293500.0,1600.0,108298120.0
0.0,1600.0,1600.0,108302169.0,2089.0,108300080.0,1600.0,108302040.0
1.0,1600.0,1600.0,108304417.0,2097.0,108302320.0,1600.0,108304420.0
1.0,1600.0,1600.0,108306048.0,3588.0,108302460.0,1600.0,108305960.0
0.0,1600.0,1600.0,108308142.0,2182.0,108305960.0,1600.0,108308060.0
0.0,1600.0,1600.0,108309773.0,2833.0,108306940.0,1600.0,108309740.0
0.0,1600.0,1600.0,108311401.0,3341.0,108308060.0,1600.0,108311280.0
1.0,1600.0,1600.0,108313190.0,4570.0,108308620.0,1600.0,108313100.0
0.0,1600.0,1600.0,108316301.0,2081.0,108314220.0,1600.0,108316180.0
0.0,1600.0,1600.0,108317929.0,3009.0,108314920.0,1600.0,108317860.0
0.0,1600.0,1600.0,108319557.0,3517.0,108316040.0,1600.0,108319540.0
1.0,1600.0,1600.0,108319722.0,10682.0,108309040.0,1600.0,108319680.0
1.0,1600.0,1600.0,108321352.0,8532.0,108312820.0,1600.0,108321360.0
0.0,1600.0,1600.0,108323451.0,2091.0,108321360.0,1600.0,108323460.0
0.0,1600.0,1600.0,108325079.0,2459.0,108322620.0,1600.0,108325000.0
1.0,1600.0,1600.0,108325241.0,12281.0,108312960.0,1600.0,108325140.0
1.0,1600.0,1600.0,108326868.0,10548.0,108316320.0,1600.0,108326820.0
1.0,1600.0,1600.0,108328499.0,12039.0,108316460.0,1600.0,108328500.0
1.0,1600.0,1600.0,108330127.0,12827.0,108317300.0,1600.0,108330040.0
0.0,1600.0,1600.0,108333101.0,2081.0,108331020.0,1600.0,108332980.0
1.0,1600.0,1600.0,108333263.0,10783.0,108322480.0,1600.0,108333260.0
1.0,1600.0,1600.0,108334890.0,9890.0,108325000.0,1600.0,108334800.0
0.0,1600.0,1600.0,108337441.0,2081.0,108335360.0,1600.0,108337320.0
0.0,1600.0,1600.0,108339069.0,2449.0,108336620.0,1600.0,108339000.0
1.0,1600.0,1600.0,108339231.0,13951.0,108325280.0,1600.0,108339140.0
1.0,1600.0,1600.0,108340858.0,13618.0,108327240.0,1600.0,108340820.0
1.0,1600.0,1600.0,108342489.0,13569.0,108328920.0,1600.0,108342360.0
0.0,1600.0,1600.0,108344861.0,2081.0,108342780.0,1600.0,108344740.0
1.0,1600.0,1600.0,108345023.0,10363.0,108334660.0,1600.0,108345020.0
0.0,1600.0,1600.0,108346959.0,2079.0,108344880.0,1600.0,108346840.0
0.0,1600.0,1600.0,108348732.0,2032.0,108346700.0,1600.0,108348660.0
0.0,1600.0,1600.0,108350363.0,3523.0,108346840.0,1600.0,108350340.0
0.0,1600.0,1600.0,108352284.0,2084.0,108350200.0,1600.0,108352160.0
1.0,1600.0,1600.0,108352434.0,12734.0,108339700.0,1600.0,108352440.0
1.0,1600.0,1600.0,108354065.0,10305.0,108343760.0,1600.0,108353980.0
0.0,1600.0,1600.0,108355922.0,2082.0,108353840.0,1600.0,108355800.0
1.0,1600.0,1600.0,108356084.0,10784.0,108345300.0,1600.0,108356080.0
0.0,1600.0,1600.0,108359001.0,2081.0,108356920.0,1600.0,108358880.0
1.0,1600.0,1600.0,108359159.0,11199.0,108347960.0,1600.0,108359160.0
0.0,1600.0,1600.0,108361250.0,2090.0,108359160.0,1600.0,108361120.0
1.0,1600.0,1600.0,108361412.0,4072.0,108357340.0,1600.0,108361400.0
0.0,1600.0,1600.0,108363901.0,2081.0,108361820.0,1600.0,108363780.0
1.0,1600.0,1600.0,108364058.0,6438.0,108357620.0,1600.0,108364060.0
0.0,1600.0,1600.0,108366420.0,2080.0,108364340.0,1600.0,108366300.0
1.0,1600.0,1600.0,108366582.0,8402.0,108358180.0,1600.0,108366580.0
1.0,1600.0,1600.0,108368209.0,6949.0,108361260.0,1600.0,108368120.0
1.0,1600.0,1600.0,108369840.0,7320.0,108362520.0,1600.0,108369800.0
0.0,1600.0,1600.0,108372583.0,2083.0,108370500.0,1600.0,108372460.0
1.0,1600.0,1600.0,108372745.0,6445.0,108366300.0,1600.0,108372740.0
1.0,1600.0,1600.0,108374372.0,7232.0,108367140.0,1600.0,108374280.0
1.0,1600.0,1600.0,108376003.0,8583.0,108367420.0,1600.0,108375960.0
0.0,1600.0,1600.0,108377901.0,2081.0,108375820.0,1600.0,108377780.0
1.0,1600.0,1600.0,108378063.0,2523.0,108375540.0,1600.0,108378060.0
0.0,1600.0,1600.0,108380152.0,2092.0,108378060.0,1600.0,108380160.0
1.0,1600.0,1600.0,108380309.0,3649.0,108376660.0,1600.0,108380300.0
1.0,1600.0,1600.0,108381940.0,2760.0,108379180.0,1600.0,108381840.0
0.0,1600.0,1600.0,108386585.0,2085.0,108384500.0,1600.0,108386460.0
0.0,1600.0,1600.0,108388216.0,3296.0,108384920.0,1600.0,108388140.0
0.0,1600.0,1600.0,108390499.0,2079.0,108388420.0,1600.0,108390380.0
1.0,1600.0,1600.0,108390656.0,4056.0,108386600.0,1600.0,108390660.0
0.0,1600.0,1600.0,108394282.0,2082.0,108392200.0,1600.0,108394160.0
0.0,1600.0,1600.0,108395913.0,3293.0,108392620.0,1600.0,108395840.0
1.0,1600.0,1600.0,108396079.0,4999.0,108391080.0,1600.0,108395980.0
0.0,1600.0,1600.0,108398490.0,2090.0,108396400.0,1600.0,108398360.0
0.0,1600.0,1600.0,108400121.0,3441.0,108396680.0,1600.0,108400040.0
0.0,1600.0,1600.0,108401749.0,4089.0,108397660.0,1600.0,108401720.0
0.0,1600.0,1600.0,108404504.0,2084.0,108402420.0,1600.0,108404380.0
0.0,1600.0,1600.0,108406135.0,2455.0,108403680.0,1600.0,108406060.0
0.0,1600.0,1600.0,108407763.0,3103.0,108404660.0,1600.0,108407740.0
1.0,1600.0,1600.0,108407925.0,6765.0,108401160.0,1600.0,108407880.0
0.0,1600.0,1600.0,108411079.0,2079.0,108409000.0,1600.0,108410960.0
0.0,1600.0,1600.0,108412710.0,3290.0,108409420.0,1600.0,108412640.0
1.0,1600.0,1600.0,108412871.0,11291.0,108401580.0,1600.0,108412780.0
1.0,1600.0,1600.0,108414502.0,11802.0,108402700.0,1600.0,108414460.0
1.0,1600.0,1600.0,108416132.0,2792.0,108413340.0,1600.0,108416140.0
0.0,1600.0,1600.0,108418647.0,2087.0,108416560.0,1600.0,108418520.0
0.0,1600.0,1600.0,108420278.0,2458.0,108417820.0,1600.0,108420200.0
0.0,1600.0,1600.0,108422560.0,1940.0,108420620.0,1600.0,108422440.0
0.0,1600.0,1600.0,108424191.0,2451.0,108421740.0,1600.0,108424120.0
1.0,1600.0,1600.0,108425973.0,2553.0,108423420.0,1600.0,108425940.0
1.0,1600.0,1600.0,108428168.0,1948.0,108426220.0,1600.0,108428040.0
0.0,1600.0,1600.0,108430267.0,2087.0,108428180.0,1600.0,108430140.0
0.0,1600.0,1600.0,108435160.0,1940.0,108433220.0,1600.0,108435040.0
0.0,1600.0,1600.0,108436791.0,3011.0,108433780.0,1600.0,108436720.0
1.0,1600.0,1600.0,108438572.0,3532.0,108435040.0,1600.0,108438540.0
1.0,1600.0,1600.0,108440203.0,4183.0,108436020.0,1600.0,108440080.0
0.0,1600.0,1600.0,108443563.0,2083.0,108441480.0,1600.0,108443440.0
1.0,1600.0,1600.0,108443725.0,4345.0,108439380.0,1600.0,108443720.0
1.0,1600.0,1600.0,108445519.0,1939.0,108443580.0,1600.0,108445400.0
0.0,1600.0,1600.0,108447766.0,2086.0,108445680.0,1600.0,108447640.0
0.0,1600.0,1600.0,108449397.0,3577.0,108445820.0,1600.0,108449320.0
0.0,1600.0,1600.0,108451025.0,3945.0,108447080.0,1600.0,108451000.0
0.0,1600.0,1600.0,108452653.0,4313.0,108448340.0,1600.0,108452540.0
0.0,1600.0,1600.0,108454281.0,3981.0,108450300.0,1600.0,108454220.0
1.0,1600.0,1600.0,108456066.0,8846.0,108447220.0,1600.0,108456040.0
1.0,1600.0,1600.0,108457697.0,3337.0,108454360.0,1600.0,108457580.0
1.0,1600.0,1600.0,108459941.0,1941.0,108458000.0,1600.0,108459820.0
1.0,1600.0,1600.0,108461572.0,3292.0,108458280.0,1600.0,108461500.0
0.0,1600.0,1600.0,108467647.0,2087.0,108465560.0,1600.0,108467520.0
0.0,1600.0,1600.0,108469877.0,2077.0,108467800.0,1600.0,108469760.0
1.0,1600.0,1600.0,108470035.0,3495.0,108466540.0,1600.0,108470040.0
1.0,1600.0,1600.0,108471666.0,2886.0,108468780.0,1600.0,108471580.0
